position	filename	char_count	paragraph_count
2498	223_The_Wisdom_of_Father_Brown.txt	393487	1065
2499	35709_Making_Your_Camera_Pay.txt	96749	300
2500	14875_Elsies_children.txt	377709	2122
2501	28883_The_Copper-Clad_World.txt	148849	580
2502	41049_The_Onslaught_from_Rigel.txt	367418	1329
2503	4060_The_Renaissance_studies_in_art_and_poetry.txt	345078	274
2504	23129_The_Young_Voyageurs_Boy_Hunters_in_the_North.txt	515846	752
2505	32150_Prison_of_a_Billion_Years.txt	17668	79
2506	53383_The_Story_of_Don_John_of_Austria.txt	841808	1430
2507	29608_Personal_Recollections_of_a_Cavalryman.txt	678710	1004
2508	23197_Subversive.txt	39033	185
2509	38784_Maximilian_Prince_of_Wieds_Travels_in_the_Interior.txt	764545	1043
2510	1563_The_Crystal_Stopper.txt	388097	1906
2511	5447_Uarda__a_Romance_of_Ancient_Egypt__Volume_09.txt	98714	293
2512	25174_Rollo_in_Scotland.txt	222837	770
2513	14595_The_Soldier_Boy_or_Tom_Somers_in_the_Army_A_Story_.txt	375555	1599
2514	21729_Dusty_Diamonds_Cut_and_Polished_A_Tale_of_City_Ara.txt	507340	2025
2515	3306_At_Suvla_Bay.txt	146228	704
2516	25764_Reminiscences_of_Two_Years_in_the_United_States_Na.txt	166177	320
2517	19599_Troublous_Times_in_Canada.txt	524763	961
2518	1651_The_Mystery_of_Orcival.txt	551920	2336
2519	20126_The_Cave_of_Gold.txt	513556	1561
2520	2691_Nan_Sherwood_at_Pine_Camp_Or_The_Old_Lumbermans_Se.txt	272877	1344
2521	7479_Dorothy_Dainty_at_Glenmore.txt	197679	1154
2522	22323_Impressions_of_South_Africa.txt	1007104	854
2523	48246_A_Parody_on_Princess_Ida.txt	25006	136
2524	6757_Fanny_the_Flower-Girl_or_Honesty_Rewarded_To_Which.txt	144831	618
2525	17845_Salem_Witchcraft_Volumes_I_and_II.txt	1703219	2120
2526	17009_Studies_in_Occultism_A_Series_of_Reprints_from_the.txt	55170	135
2527	6661_Waverley_Novels__Volume_12.txt	1574076	2882
2528	48880_Rough_Beast.txt	21539	119
2529	20693_The_Jungle_Baby.txt	9502	42
2530	13499_Two_Little_Savages.txt	584857	2235
2531	15145_My_Book_of_Favourite_Fairy_Tales.txt	184265	637
2532	8859_True_to_the_Old_Flag_A_Tale_of_the_American_War_of.txt	590075	1468
2533	30371_Service_with_a_Smile.txt	6424	42
2534	11232_Bullets__Billets.txt	251689	540
2535	2447_Eminent_Victorians.txt	572969	646
2536	2098_A_Thief_in_the_Night_A_Book_of_Raffles_Adventures.txt	328445	1010
2537	11523_Behind_the_News_Voices_from_Goas_Press.txt	348278	777
2538	6663_Country_Life_in_Canada_Fifty_Years_Ago.txt	374018	336
2539	15488_Womans_Life_in_Colonial_Days.txt	508296	848
2540	1939_A_Gentleman_of_France_Being_the_Memoirs_of_Gaston_.txt	782316	2120
2541	51823_The_Back_of_Our_Heads.txt	75391	429
2542	18614_At_the_Back_of_the_North_Wind.txt	148445	566
2543	21977_The_Narrative_of_a_Blockade-Runner.txt	308193	358
2544	31771_Si_Klegg_Book_1.txt	252055	1003
2545	6942_The_Heart_of_Mid-Lothian_Volume_1.txt	617089	1371
2546	20474_Grace_Harlowes_Fourth_Year_at_Overton_College.txt	267982	1169
2547	2663_Minna_Von_Barnhelm.txt	127280	738
2548	38869_From_the_Lakes_of_Killarney_to_the_Golden_Horn.txt	647984	772
2549	11936_The_Wise_Mamma_Goose.txt	9321	29
2550	32735_Forsytes_Retreat.txt	29200	135
2551	10316_Roy_Blakeleys_Adventures_in_Camp.txt	223898	1015
2552	50863_Alien_Minds.txt	372080	1522
2553	5731_Patty_in_Paris.txt	277512	1327
2554	10776_The_Moving_Picture_Boys_at_Panama_Or_Stirring_Adve.txt	224371	1232
2555	20709_From_Pole_to_Pole_A_Book_for_Young_People.txt	925593	1644
2556	51656_Pick_a_Crime.txt	31739	133
2557	30264_Liége_on_the_Line_of_March.txt	175907	344
2558	950_Tom_Swift_and_His_Electric_Runabout_Or_The_Speedie.txt	221579	1115
2559	479_Little_Lord_Fauntleroy.txt	306038	1069
2560	22689_The_Confessions_of_a_Caricaturist_Vol_2.txt	456857	988
2561	19015_Jane_Allen_Right_Guard.txt	316590	1533
2562	51152_Appointment_In_Tomorrow.txt	55299	232
2563	25802_Ruth_Fielding_on_the_St_Lawrence_Or_The_Queer_Old_.txt	226464	1247
2564	2276_The_Private_Memoirs_and_Confessions_of_a_Justified.txt	451855	796
2565	51350_No_Substitutions.txt	30838	181
2566	20832_Campfire_Girls_at_Twin_Lakes_Or_The_Quest_of_a_Sum.txt	170528	702
2567	33532_The_Camp_Fire_Girls_Behind_the_Lines.txt	233695	910
2568	19389_Child_Songs_of_Cheer.txt	39084	247
2569	23960_After_a_Few_Words.txt	15949	88
2570	20756_Rabbi_and_Priest_A_Story.txt	505182	1709
2571	305_The_Counts_Millions.txt	637138	1467
2572	51868_The_Troublemakers.txt	99672	426
2573	51530_The_Last_Letter.txt	22953	97
2574	1284_Tom_Swift_and_His_Air_Scout_Or_Uncle_Sams_Mastery_.txt	240877	1161
2575	7504_Tom_of_the_Raiders.txt	261460	1208
2576	29306_Afloat_on_the_Ohio.txt	394313	661
2577	20516_Christmas_A_Story.txt	189995	829
2578	25067_The_Planet_Strappers.txt	377349	1472
2579	5697_Tales_of_Chinatown.txt	430521	2017
2580	19555_Bunny_Brown_and_His_Sister_Sue_on_Grandpas_Farm.txt	213733	1437
2581	2488_Twenty_Thousand_Leagues_Under_the_Seas_An_Underwat.txt	814191	2938
2582	19526_Stand.txt	302392	1787
2583	24945_Mufti.txt	447840	1551
2584	18874_The_Boy_With_the_U_S_Foresters.txt	343908	1339
2585	15701_The_Works_of_the_Right_Honourable_Edmund_Burke_Vol.txt	826792	802
2586	30457_Through_Russian_Snows_A_Story_of_Napoleons_Retreat.txt	615723	1330
2587	26705_The_Caravan_Route_between_Egypt_and_Syria.txt	79912	113
2588	7131_The_History_of_the_United_States_from_1492_to_1910.txt	822698	582
2589	32243_Confidence_Game.txt	38123	149
2590	53345_Dan_the_Newsboy.txt	292031	2205
2591	31893_Astounding_Stories_June_1931.txt	409421	1574
2592	12984_Eugene_Field_a_Study_in_Heredity_and_Contradiction.txt	415932	828
2593	36752_Capturing_a_Locomotive_A_History_of_Secret_Service.txt	693062	1000
2594	16724_The_Campaign_of_1760_in_Canada.txt	47988	57
2595	17099_The_Meadow-Brook_Girls.txt	267689	1205
2596	9991_Ancient_Man_The_Beginning_of_Civilizations.txt	143254	732
2597	23599_The_Big_Fix.txt	48879	210
2598	51074_Dont_Shoot.txt	24130	130
2599	56222_Berthas_Christmas_Vision_An_Autumn_Sheaf.txt	186195	838
2600	15758_Same_old_Bill_eh_Mable.txt	124662	356
2601	24196_Victory.txt	97747	352
2602	22541_The_Misplaced_Battleship.txt	60512	232
2603	22131_The_Story_of_the_Upper_Canadian_Rebellion_Volume_1.txt	901347	612
2604	20641_Through_Three_Campaigns_A_Story_of_Chitral_Tirah_a.txt	645220	2030
2605	8419_The_Journals_of_Lewis_and_Clark_1804-1806.txt	3524063	2887
2606	8457_Frenzied_Fiction.txt	251207	1107
2607	11757_The_Velveteen_Rabbit.txt	39718	132
2608	51751_Oh_Rats.txt	18047	108
2609	5564_Barbara_Blomberg__Volume_04.txt	106137	350
2610	6142_A_Girl_of_the_People.txt	305174	1009
2611	24551_Oxford.txt	69935	92
2612	655_Life_and_Letters_of_Robert_Browning.txt	656339	966
2613	32734_Fly_By_Night.txt	29072	116
2614	64_The_Gods_of_Mars.txt	441767	1694
2615	24281_The_Creed_of_the_Old_South_1865-1915.txt	123933	154
2616	13506_The_Story_of_Patsy.txt	61637	239
2617	4071_Monsieur_Lecoq_v_1.txt	544820	1860
2618	20515_The_Eagle_of_the_Empire_A_Story_of_Waterloo.txt	443424	1563
2619	32654_Project_Hush.txt	13559	58
2620	18954_Tom_Slade_with_the_Boys_Over_There.txt	217101	1010
2621	5897_Castle_Richmond.txt	1095931	3247
2622	32149_Unbegotten_Child.txt	17735	83
2623	5443_Uarda__a_Romance_of_Ancient_Egypt__Volume_05.txt	88958	312
2624	29138_The_Doorway.txt	9881	54
2625	26066_The_Cosmic_Express.txt	27401	123
2626	7247_A_Connecticut_Yankee_in_King_Arthurs_Court_Part_6.txt	66492	173
2627	21238_The_Castaways.txt	271012	762
2628	8993_The_Mysterious_Island.txt	913276	3652
2629	28678_The_Christian_Foundation_Or_Scientific_and_Religio.txt	79995	95
2630	21591_The_Harbours_of_England.txt	116700	146
2631	59317_Tactics_and_Duties_for_Trench_Fighting.txt	233225	849
2632	23198_With_No_Strings_Attached.txt	34531	149
2633	51727_Satisfaction_Guaranteed.txt	36566	278
2634	21727_Digging_for_Gold_Adventures_in_California.txt	140351	469
2635	7052_Dr_Heidenhoffs_Process.txt	193633	555
2636	25274_Rollo_at_Work.txt	155325	740
2637	12881_Mrs_Budlongs_Christmas_Presents.txt	72139	281
2638	16180_Roman_Mosaics_Or_Studies_in_Rome_and_Its_Neighbour.txt	817746	432
2639	23555_The_Lost_Guidon.txt	29763	81
2640	15726_The_Camp_Fire_Girls_on_the_Farm_Or_Bessie_Kings_Ne.txt	202413	841
2641	10533_Beacon_Lights_of_History_Volume_07_Great_Women.txt	486123	436
2642	24862_Letters_of_Lt-Col_George_Brenton_Laurie.txt	266777	266
2643	28307_A_Christmas_Accident_and_Other_Stories.txt	205876	691
2644	13937_The_Mysterious_Rider.txt	507505	2284
2645	24469_The_Supplies_for_the_Confederate_Army.txt	65877	128
2646	6979_The_Little_Regiment_and_Other_Episodes_of_the_Amer.txt	166181	642
2647	21671_Army_Boys_on_the_Firing_Line_or_Holding_Back_the_G.txt	254397	1197
2648	30715_Where_Theres_Hope.txt	11659	46
2649	26941_Wanted7_Fearless_Engineers.txt	103871	423
2650	51810_The_Undetected.txt	55447	255
2651	11414_In_the_Claws_of_the_German_Eagle.txt	252245	705
2652	26552_Fruits_of_Queensland.txt	158807	173
2653	16078_The_Amateur_Army.txt	112975	330
2654	2284_Animal_Heroes.txt	303548	627
2655	22677_Greece_and_the_Allies_1914-1922.txt	524845	830
2656	6688_The_Mill_on_the_Floss.txt	1127309	2916
2657	2126_The_Quest_of_the_Sacred_Slipper.txt	274421	1253
2658	11664_The_Camp_Fire_Girls_Do_Their_Bit_Or_Over_the_Top_w.txt	290638	1006
2659	23565_Red-Tape_and_Pigeon-Hole_Generals.txt	503774	1242
2660	37882_Mr_Punch_in_the_Highlands.txt	91009	471
2661	5075_The_Lion_of_the_North_A_Tale_of_the_Times_of_Gusta.txt	592187	1424
2662	30170_Lonesome_Hearts.txt	9923	45
2663	1906_Erewhon_Or_Over_the_Range.txt	460188	636
2664	17322_History_of_Egypt_Chaldæa_Syria_Babylonia_and_Assyr.txt	582252	859
2665	21322_The_Tale_of_Betsy_Butterfly.txt	70816	404
2666	51274_Ambition.txt	41860	196
2667	22579_Bread_Overhead.txt	30489	113
2668	5601_Jan_of_the_Windmill_A_Story_of_the_Plains.txt	471018	1500
2669	38203_A_Trip_to_Cuba.txt	255535	247
2670	21687_The_Youngest_Girl_in_the_Fifth_A_School_Story.txt	396269	1488
2671	21797_A_Sailors_Lass.txt	134506	536
2672	40969_The_Mating_of_the_Moons.txt	31049	161
2673	29019_All_Cats_Are_Gray.txt	15282	54
2674	24592_The_Tale_of_Snowball_Lamb.txt	75133	490
2675	15867_The_Little_Colonels_Chum_Mary_Ware.txt	359431	899
2676	2613_The_History_of_England_from_the_Accession_of_James.txt	1602625	1639
2677	53394_The_Fortunes_of_Garin.txt	495052	1341
2678	36844_In_New_England_Fields_and_Woods.txt	261236	515
2679	7411_An_Art-Lovers_Guide_to_the_Exposition.txt	166412	361
2680	3795_Under_the_Lilacs.txt	429929	1628
2681	38175_Perils_in_the_Transvaal_and_Zululand.txt	593240	1630
2682	19962_Piccaninnies.txt	29555	143
2683	7343_The_Church_and_the_Empire.txt	460544	370
2684	21738_Hunted_and_Harried.txt	246267	778
2685	5264_Pattys_Butterfly_Days.txt	291365	1830
2686	4282_Don_Rodriguez_Chronicles_of_Shadow_Valley.txt	392410	996
2687	12775_Dave_Darrins_Fourth_Year_at_Annapolis_Headed_for_G.txt	248833	1632
2688	15480_New_York_Times_Current_History_The_European_War_Vo.txt	735539	1865
2689	27285_The_Foot-path_Way.txt	270101	349
2690	31286_Let_Em_Breathe_Space.txt	94765	363
2691	17386_The_Leading_Facts_of_English_History.txt	1062347	2767
2692	22754_Masters_of_Space.txt	284755	1371
2693	15729_History_of_the_Jews_in_Russia_and_Poland_Volume_2_.txt	754340	1197
2694	29421_The_Floating_Island_of_Madness.txt	59246	183
2695	24854_The_Eugenic_Marriage_Volume_2_of_4.txt	371259	688
2696	708_The_Princess_and_the_Goblin.txt	260866	952
2697	25440_An_Undivided_Union.txt	482608	2054
2698	25780_The_Fire_People.txt	366138	1487
2699	23728_Walter_and_the_Wireless.txt	317293	1369
2700	20147_Rip_Foster_Rides_the_Gray_Planet.txt	306133	1400
2701	2735_The_Golden_Dog.txt	1258617	4164
2702	20616_The_Old_Front_Line.txt	113722	167
2703	35304_The_Last_Stroke_A_Detective_Story.txt	367027	1543
2704	16136_American_Addresses_with_a_Lecture_on_the_Study_of_.txt	220679	282
2705	33687_Illustrative_Anecdotes_of_the_Animal_Kingdom.txt	519277	783
2706	14647_The_Cave_in_the_Mountain.txt	306625	1026
2707	24966_Survival_Tactics.txt	23557	66
2708	14542_The_Lonesome_Trail_and_Other_Stories.txt	285038	1096
2709	8507_Ten_Great_Events_in_History.txt	402687	586
2710	42188_Shadows_in_the_Moonlight.txt	67096	262
2711	23493_Under_the_Waves_Diving_in_Deep_Waters.txt	504900	1711
2712	29445_The_Hour_of_Battle.txt	10886	89
2713	10461_Journals_of_Australian_Explorations.txt	753201	1212
2714	29418_The_Man_from_Time.txt	28246	145
2715	21008_The_Boy_With_the_U_S_Fisheries.txt	426207	1776
2716	16390_Little_Prudys_Dotty_Dimple.txt	111894	678
2717	7136_The_Great_Conspiracy_Volume_4.txt	158081	439
2718	31847_Dog_Stories_from_the_Spectator.txt	202218	218
2719	32611_The_Falling_Flag_Evacuation_of_Richmond_Retreat_an.txt	91150	147
2720	49779_Publicity_Stunt.txt	29342	149
2721	51097_Heroines_of_Mormondom.txt	124584	291
2722	25857_Pattys_Social_Season.txt	361231	2130
2723	5606_Guns_of_the_Gods_A_Story_of_Yasminis_Youth.txt	462144	1743
2724	20519_Highways_in_Hiding.txt	424838	1761
2725	5727_The_Tale_of_Freddie_Firefly.txt	67952	392
2726	29384_Disowned.txt	42164	124
2727	8732_Through_the_Fray_A_Tale_of_the_Luddite_Riots.txt	530818	1674
2728	5519_The_Bride_of_the_Nile__Volume_03.txt	117006	309
2729	12013_My_Year_of_the_War.txt	676055	1515
2730	2451_Caught_in_the_Net.txt	537872	2388
2731	7425_The_Louisa_Alcott_Reader_a_Supplementary_Reader_fo.txt	208753	837
2732	26747_Reminiscences_of_two_years_with_the_colored_troops.txt	37706	31
2733	32331_Dave_Dawson_at_Casablanca.txt	248377	961
2734	9212_Snow_Flakes_From_Twice_Told_Tales.txt	11412	7
2735	2789_The_Motor_Girls_on_a_Tour.txt	239981	1450
2736	17297_British_Highways_and_Byways_from_a_Motor_Car.txt	418395	450
2737	120_Treasure_Island.txt	352985	1223
2738	23638_Reminiscences_of_a_South_African_Pioneer.txt	364847	721
2739	24972_Reminiscences_of_Forts_Sumter_and_Moultrie_in_1860.txt	232754	493
2740	50661_Dave_Dawson_at_Singapore.txt	275183	895
2741	34571_The_Pearl_Story_Book_Stories_and_Legends_of_Winter.txt	314999	1287
2742	10027_The_Triple_Alliance_Its_Trials_and_Triumphs.txt	395605	1580
2743	27609_The_Undersea_Tube.txt	22574	79
2744	23426_The_Last_Place_on_Earth.txt	33877	236
2745	1460_The_Black_Dwarf.txt	325562	881
2746	21417_Forty-Six_Years_in_the_Army.txt	1044645	1492
2747	486_Ozma_of_Oz.txt	204114	1062
2748	8713_A_Man_of_Means.txt	144881	586
2749	13355_Happy_Jack.txt	113401	339
2750	48898_Breaking_the_Outer_Ring_Marine_Landings_in_the_Mar.txt	83455	209
2751	11413_The_Refugees.txt	626935	2094
2752	293_Paul_Prescotts_Charge.txt	304354	1887
2753	23286_The_Rover_Boys_Under_Canvas_Or_The_Mystery_of_the_.txt	335827	1913
2754	35061_Two_Years_on_Trek_Being_Some_Account_of_the_Royal_.txt	622520	1283
2755	3796_Rilla_of_Ingleside.txt	556612	1581
2756	26561_The_Story_of_a_Common_Soldier_of_Army_Life_in_the_.txt	581202	493
2757	533_The_Song_of_the_Cardinal.txt	136960	282
2758	21629_The_Best_of_the_Worlds_Classics__Restricted_to_pro.txt	398748	504
2759	16454_The_Upas_Tree_A_Christmas_Story_for_all_the_Year.txt	226807	1135
2760	14169_Ethel_Hollisters_Second_Summer_as_a_Campfire_Girl.txt	121367	502
2761	35565_The_Mormons_and_the_Theatre_or_The_History_of_Thea.txt	385655	461
2762	21315_The_Kings_Sons.txt	57626	302
2763	21697_The_Red_Mans_Revenge_A_Tale_of_The_Red_River_Flood.txt	391812	1330
2764	51681_Amateur_in_Chancery.txt	25738	139
2765	21872_The_Life_of_David_As_Reflected_in_His_Psalms.txt	300010	327
2766	25292_In_Nesting_Time.txt	307376	400
2767	13559_The_Backwoods_of_Canada.txt	497426	1026
2768	910_White_Fang.txt	391378	970
2769	8670_In_the_Heart_of_the_Rockies_A_Story_of_Adventure_i.txt	600767	1757
2770	49809_Junior.txt	13961	72
2771	30493_Lion_Loose.txt	123000	552
2772	17132_The_Makers_of_Canada_Champlain.txt	399112	759
2773	48808_Top_of_the_Ladder_Marine_Operations_in_the_Norther.txt	105021	278
2774	6471_The_Children_of_the_New_Forest.txt	592162	2121
2775	33990_The_Red_Cross_Girls_with_Pershing_to_Victory.txt	262755	946
2776	27911_The_Giraffe_Hunters.txt	510039	1996
2777	53299_A_Christmas_Hamper_A_Volume_of_Pictures_and_Storie.txt	23154	135
2778	16_Peter_Pan.txt	237816	1164
2779	477_Criminal_Sociology.txt	468461	914
2780	6727_England_under_the_Tudors.txt	1055799	1078
2781	20018_Evenings_at_Donaldson_Manor_Or_The_Christmas_Guest.txt	482156	1244
2782	35824_All_about_the_Klondyke_gold_mines.txt	121224	323
2783	10723_Bettys_Bright_Idea_Deacon_Pitkins_Farm_and_the_Fir.txt	148661	479
2784	30583_The_Asses_of_Balaam.txt	45047	211
2785	30283_The_Sound_of_Silence.txt	32545	85
2786	36208_Lectures_on_the_true_the_beautiful_and_the_good.txt	832894	1292
2787	6852_Venus_in_Furs.txt	217015	1050
2788	13567_Clementina.txt	468014	1620
2789	4668_Siege_of_Washington_DC_written_expressly_for_littl.txt	146957	182
2790	19398_By_Right_of_Conquest_Or_With_Cortez_in_Mexico.txt	768475	2304
2791	95_The_Prisoner_of_Zenda.txt	266027	1137
2792	4384_The_Lost_Word_A_Christmas_Legend_of_Long_Ago.txt	49846	158
2793	24235_Mary_Wares_Promised_Land.txt	376770	969
2794	6303_The_Duel_Between_France_and_Germany.txt	130549	141
2795	31168_Astounding_Stories_July_1931.txt	418490	1858
2796	13003_Pioneers_in_Canada.txt	609830	870
2797	24404_A_Sermon_Preached_on_the_Anniversary_of_the_Boston.txt	32639	30
2798	2649_Captains_of_the_Civil_War_A_Chronicle_of_the_Blue_.txt	521892	641
2799	29069_Poisoned_Air.txt	55914	226
2800	26853_Vice_Versa_or_A_Lesson_to_Fathers.txt	516670	2089
2801	5525_The_Bride_of_the_Nile__Volume_09.txt	86837	227
2802	51662_Breakdown.txt	25700	120
2803	20877_Mother_West_Winds_Children.txt	172005	671
2804	25189_The_Idler_Magazine_Volume_III_June_1893.txt	173642	502
2805	14880_McGuffeys_Fourth_Eclectic_Reader.txt	342034	1315
2806	24432_The_Wit_and_Humor_of_America_Volume_VIII_of_X.txt	325409	1126
2807	20546_The_Hand_in_the_Dark.txt	587786	1892
2808	51597_Gourmet.txt	25842	84
2809	5893_Two_Little_Women_on_a_Holiday.txt	282681	1834
2810	7138_The_Great_Conspiracy_Volume_6.txt	162119	360
2811	16552_The_Next_of_Kin_Those_who_Wait_and_Wonder.txt	248941	654
2812	1239_The_Spirit_of_the_Border_A_Romance_of_the_Early_Se.txt	481644	1861
2813	8681_The_Face_and_the_Mask.txt	372777	1453
2814	15685_A_Continuation_of_a_Voyage_to_New_Holland_Etc_in_t.txt	233964	296
2815	19880_Voice_Production_in_Singing_and_Speaking.txt	394906	826
2816	5445_Uarda__a_Romance_of_Ancient_Egypt__Volume_07.txt	91120	330
2817	45531_Narrative_of_the_Life_and_Travels_of_Serjeant_B.txt	294081	280
2818	5305_Travels_in_the_Interior_of_Africa__Volume_02.txt	252711	230
2819	29204_Arm_of_the_Law.txt	34727	158
2820	1458_Dream_Life_and_Real_Life_A_Little_African_Story.txt	38618	138
2821	51148_Common_Denominator.txt	19063	70
2822	17744_The_Moving_Picture_Boys_on_the_War_Front.txt	241456	1286
2823	90_The_Son_of_Tarzan.txt	514668	1276
2824	30697_Alaska_Days_with_John_Muir.txt	166960	346
2825	32427_Category_Phoenix.txt	83304	414
2826	53360_The_History_of_the_Indian_Revolt_and_of_the_Expedi.txt	3364932	2726
2827	18941_The_Fight_for_a_Free_Sea_A_Chronicle_of_the_War_of.txt	292852	371
2828	5518_The_Bride_of_the_Nile__Volume_02.txt	113762	263
2829	12797_The_Log_of_a_Cowboy_A_Narrative_of_the_Old_Trail_D.txt	530198	629
2830	24752_Achenwalls_Observations_on_North_America.txt	37849	37
2831	20404_All_Round_the_Year.txt	9166	42
2832	20527_The_Sherwood_Foresters_in_the_Great_War_1914_-_191.txt	563275	770
2833	18861_Temple_Trouble.txt	70241	167
2834	11200_The_World_War_and_What_was_Behind_It_Or_The_Story_.txt	363489	696
2835	20606_The_Magic_City.txt	308053	1533
2836	2527_The_Sorrows_of_Young_Werther.txt	233510	348
2837	30885_Heart.txt	27492	162
2838	37820_Chronicles_of_Martin_Hewitt.txt	364111	1114
2839	38714_Carry_On_A_Story_of_the_Fight_for_Bagdad.txt	288470	684
2840	23499_The_Hunters_Feast_Conversations_Around_the_Camp_Fi.txt	619724	1623
2841	10070_Stories_of_Great_Americans_for_Little_Americans.txt	145163	677
2842	16350_Curiosities_of_Literature__Vol_2.txt	1303292	2022
2843	12884_Reed_Anthony_Cowman_An_Autobiography.txt	536277	401
2844	29432_The_Man_the_Martians_Made.txt	40046	189
2845	16956_Bunny_Brown_and_His_Sister_Sue_Playing_Circus.txt	235107	1498
2846	1907_Rowdy_of_the_Cross_L.txt	127903	503
2847	1635_Ion.txt	33299	121
2848	13029_The_Art_of_the_Moving_Picture.txt	362114	599
2849	34856_My_Own_Story.txt	547135	703
2850	5542_A_Thorny_Path__Complete.txt	1173015	3011
2851	8220_Remarks.txt	862936	2242
2852	32440_Dave_Dawson_at_Dunkirk.txt	273089	1015
2853	18177_In_the_Field_1914-1915_The_Impressions_of_an_Offic.txt	315437	714
2854	13912_Bébée_Or_Two_Little_Wooden_Shoes.txt	281454	1198
2855	31895_In_and_Out_of_Rebel_Prisons.txt	409285	764
2856	12406_Kepler.txt	101965	73
2857	32285_Adventures_of_Bindle.txt	351796	2058
2858	30044_The_Carnivore.txt	11469	44
2859	530_Driven_from_Home_Or_Carl_Crawfords_Experience.txt	250828	1903
2860	24152_The_Guardians.txt	34334	128
2861	6886_First_Footsteps_in_East_Africa.txt	726758	1149
2862	20723_Little_Cinderella.txt	16888	61
2863	24539_Kinston_Whitehall_and_Goldsboro_North_Carolina_exp.txt	81492	207
2864	24717_Danger_A_True_History_of_a_Great_Citys_Wiles_and_T.txt	443340	636
2865	50290_Space_Station_1.txt	276784	1086
